,Unnamed: 0,video_id,channel_title,channel_id,date,video_title,video_links,domains
161645,161645,LtKmp3qex2s,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-21 13:51:06,Lviv Ukraine Cam LIVE 3-21-2022,"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
162341,162341,opPstJsSM9E,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-21 16:25:34,Ukraine Multi Cameras multiple view points | Kyiv Kiev Border Crossing LIVE 3-21-2022,"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
162526,162526,Lzkl9x7les4,Sketchbook Skool,UCnwAvNKzdoFgRyvXEBJBv0Q,2022-03-21 17:03:40,In support of Ukraine,"['https://www.care.org/', 'https://www.doctorswithoutborders.org', 'https://www.icrc.org/en', 'https://www.unicef.org/emergencies/war-ukraine-pose-immediate-threat-children', 'https://wck.org', 'https://www.google.org/ukraine-relief/', 'https://youtu.be/XKLdKsMLnu0']","['www.care.org', 'www.doctorswithoutborders.org', 'www.icrc.org', 'www.unicef.org', 'wck.org', 'www.google.org', 'youtu.be']"
163940,163940,S_jsHfIxs1U,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-21 23:45:36,"Hotel Kyiv Rus, Lviv Oblast Ukraine Cam LIVE 3-21-2022","['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
166026,166026,5pvsl2Z49ag,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-22 13:49:08,Ukraine Multi Cameras multiple view points | Kyiv Kiev Border Crossing LIVE 3-22-2022,"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
168084,168084,bfbk-XYI7B8,Go Meta,UCdmgV-gku1RPUUt9lEtkJmg,2022-03-22 22:48:46,Solidarity with Ukraine! - We need global solidarity and peace!,"['https://www.unhcr.org/', 'https://www.doctorswithoutborders.org/', 'https://www.rescue.org/', 'https://www.unicef.org.uk/', 'https://www.dec.org.uk/', 'http://ncs.io/infinite', 'http://youtu.be/QHoqD47gQG8', 'https://commons.wikimedia.org/wiki/File:Flag_of_Ukraine_(clear).png', 'https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Ukraine_%28clear%29.png']","['www.unhcr.org', 'www.doctorswithoutborders.org', 'www.rescue.org', 'www.unicef.org.uk', 'www.dec.org.uk', 'ncs.io', 'youtu.be', 'commons.wikimedia.org', 'upload.wikimedia.org']"
171252,171252,vDSDGyJQyhc,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-23 17:07:52,Ukraine Multi Cameras multiple view points | Kyiv Kiev Border Crossing LIVE 3-23-2022,"['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
172051,172051,bQL4518FFoA,Doctors Without Borders / MSF-USA,UC4oxZI46DHqBxVogf_T256Q,2022-03-23 20:10:44,Ukraine Mass Casualty Training,"['https://bit.ly/3L7ZOJZ', 'https://goo.gl/BtzdsR', 'https://www.doctorswithoutborders.org', 'https://goo.gl/BtzdsR', 'https://www.facebook.com/doctorswithoutborders', 'https://www.instagram.com/doctorswithoutborders', 'https://twitter.com/MSF_USA', 'https://www.linkedin.com/company/m-decins-sans-fronti-res-msf-', 'https://www.doctorswithoutborders.org/quick-signup-confirm']","['bit.ly', 'goo.gl', 'www.doctorswithoutborders.org', 'goo.gl', 'www.facebook.com', 'www.instagram.com', 'twitter.com', 'www.linkedin.com', 'www.doctorswithoutborders.org']"
177813,177813,Nkhw5X3uCE0,WorldCam,UCNrGOnduIS9BXIRmDcHasZA,2022-03-25 00:15:07,"Hotel Kyiv Rus, Lviv Oblast Ukraine Cam LIVE 3-24-2022","['https://voices.org.ua/en/', 'https://www.wfp.org/', 'https://www.unicefusa.org/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine']","['voices.org.ua', 'www.wfp.org', 'www.unicefusa.org', 'www.doctorswithoutborders.org']"
181001,181001,j0MabRBkayM,KickThePj,UCavTVjugW1OejDAq0aDzdMw,2022-03-25 17:59:32,KickthePJ's Cosmic Anthology - We Made A Zine!,"['https://kickthepjshop.com/collections/frontpage/products/cosmic-anthology-vol-1', 'https://kickthepjshop.com/collections/frontpage/products/zine-digital', 'https://www.doctorswithoutborders.org/what-we-do/where-we-work/ukraine', 'https://patreon.com/kickthePJ', 'http://twitter.com/kickthepj', 'http://instagram.com/kickthepj', 'http://kickthepjshop.com/', 'https://www.twitch.tv/kickthepj', 'http://youtube.com/pjthekick', 'http://kickthepj.bandcamp.com', 'https://meydan.bandcamp.com/', 'https://soundcloud.com/joshuamorse', 'https://soundcloud.com/daniel-olsen']","['kickthepjshop.com', 'kickthepjshop.com', 'www.doctorswithoutborders.org', 'patreon.com', 'twitter.com', 'instagram.com', 'kickthepjshop.com', 'www.twitch.tv', 'youtube.com', 'kickthepj.bandcamp.com', 'meydan.bandcamp.com', 'soundcloud.com', 'soundcloud.com']"
181899,181899,KoiYcOVyJdg,Doctors Without Borders / MSF-USA,UC4oxZI46DHqBxVogf_T256Q,2022-03-25 21:45:36,Medical Supplies Arrive in Southern Ukraine,"['https://bit.ly/3L7ZOJZ', 'https://goo.gl/BtzdsR', 'https://www.doctorswithoutborders.org', 'https://goo.gl/BtzdsR', 'https://www.facebook.com/doctorswithoutborders', 'https://www.instagram.com/doctorswithoutborders', 'https://twitter.com/MSF_USA', 'https://www.linkedin.com/company/m-decins-sans-fronti-res-msf-', 'https://www.doctorswithoutborders.org/quick-signup-confirm']","['bit.ly', 'goo.gl', 'www.doctorswithoutborders.org', 'goo.gl', 'www.facebook.com', 'www.instagram.com', 'twitter.com', 'www.linkedin.com', 'www.doctorswithoutborders.org']"
182310,182310,S5ZeRfRvXp4,karen ristuben,UC0hfrVdwHmxwjFEVABywQ9Q,2022-03-26 00:59:22,Ukraine,"['https://donate.doctorswithoutborders.org/secure/monthly', 'https://www.americares.org/', 'https://www.rescue.org/']","['donate.doctorswithoutborders.org', 'www.americares.org', 'www.rescue.org']"
182311,182311,S5ZeRfRvXp4,karen ristuben,UC0hfrVdwHmxwjFEVABywQ9Q,2022-03-26 00:59:22,Ukraine,"['https://donate.doctorswithoutborders.org/secure/monthly', 'https://www.americares.org/', 'https://www.rescue.org/']","['donate.doctorswithoutborders.org', 'www.americares.org', 'www.rescue.org']"
184787,184787,rE8AD58t2fs,dokidarth,UC3Kdp-FqteOGKi65dMIXRjg,2022-03-26 17:48:55,Talking About War on Valorant - Valorant Vlogs,"['https://www.directrelief.org/', 'https://www.episcopalrelief.org/', 'https://www.doctorswithoutborders.org/', 'https://internationalmedicalcorps.org/', 'https://www.rescue.org/', 'https://www.care.org/', 'https://www.charitywatch.org/charity-donating-articles/top-rated-charities-providing-aid-in-ukraine', 'https://discord.gg/kTXHPGR22E', 'https://www.instagram.com/dokidarth/\u200b...', 'https://twitter.com/dokidarth\u200b\u200b\u200b', 'https://www.facebook.com/dokidarth']","['www.directrelief.org', 'www.episcopalrelief.org', 'www.doctorswithoutborders.org', 'internationalmedicalcorps.org', 'www.rescue.org', 'www.care.org', 'www.charitywatch.org', 'discord.gg', 'www.instagram.com', 'twitter.com', 'www.facebook.com']"
184868,184868,_U1QXMlft04,Legal Quilts,UC9v1WjjM9U5i-aaIycBvZxw,2022-03-26 18:05:00,Legal Quilts Mug Rugs for Ukraine. #quiltersforukraine. #ukraine,"['https://togetherrising.org/give/', 'https://www.doctorswithoutborders.org/', 'https://www.lionsclubs.org/en/donate']","['togetherrising.org', 'www.doctorswithoutborders.org', 'www.lionsclubs.org']"
188579,188579,SYQTf4cmwzE,Colorado Modular Synth Society,UCBCd7fPbdxAvNZJ_6N0lCMQ,2022-03-27 23:20:28,Drones For Peace - Modular Synth Drone Music and Fundraiser for Ukraine with @Patrick OBrien,"['https://www.unicefusa.org/', 'https://voices.org.ua/en/', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine', 'https://www.facebook.com/donate/507886070680475/', 'https://www.unrefugees.org/what-we-do/', 'https://www.care.org/', 'https://internationalmedicalcorps.org/', 'https://noiseengineering.us/blogs/loquelic-literitas-the-blog/music-for-peace', 'https://www.4mscompany.com/', 'https://noise.kitchen/', 'https://www.ericasynths.lv/news/music-peace/', 'https://www.instagram.com/xaocdevices/', 'https://www.instagram.com/elasticlimit', 'https://instagram.com/moosdohmen', 'https://moos4.bandcamp.com/', 'https://instagram.com/wavefiler', 'https://www.instagram.com/ch16.mayday/', 'https://ch16mayday.bandcamp.com/', 'https://www.instagram.com/chelidonframe/', 'https://chelidonframe.bandcamp.com/', 'https://www.instagram.com/ebe404_music/', 'https://ebe404.bandcamp.com/releases', 'https://www.instagram.com/gregordys/', 'https://www.instagram.com/havewedronethisbefore/', 'https://www.instagram.com/jeromemardaga/', 'https://thamel.bandcamp.com', 'https://www.instagram.com/tholweck/', 'https://thierryholweck.bandcamp.com/', 'https://banalytic.bandcamp.com', 'https://www.instagram.com/stephanievaskostudio/', 'https://darrendchase.bandcamp.com/', 'https://soundcloud.com/elox-en-carolina', 'https://www.instagram.com/tangled_waves/', 'https://tangledwaves.bandcamp.com/album/signal-from-valis', 'https://www.instagram.com/johno_wells/', 'https://johnowells.bandcamp.com/', 'https://www.instagram.com/jjjohn', 'https://johnmmueller.bandcamp.com', 'https://www.instagram.com/the_rabbit_art', 'https://www.youtube.com/channel/UCkdzJz5gRBDbwGNK-ZAGK9w/featured', 'https://www.instagram.com/gizmotron59', 'https://www.instagram.com/heather.stebbins', 'https://zeromoon.bandcamp.com/album/olney', 'https://www.instagram.com/_balancespring_/', 'https://balancespring.bandcamp.com/', 'https://www.instagram.com/aaronkormusic/', 'https://aaronkor.bandcamp.com/', 'https://www.instagram.com/alanblip', 'https://www.instagram.com/c00kbr0wn/', 'https://deafdogdojo.bandcamp.com/', 'https://www.instagram.com/ethanjamesmuse/', 'https://ethanjamesstartzman.bandcamp.com', 'https://www.instagram.com/___memorybell___', 'https://memorybell.bandcamp.com/', 'https://www.instagram.com/postulous/', 'https://postulous.bandcamp.com/', 'https://www.instagram.com/raioofficial/', 'https://raiomusic.bandcamp.com/releases', 'https://www.instagram.com/rick_batyr_music/?hl=en', 'https://rickbatyr.bandcamp.com', 'https://www.instagram.com/wajobu/?hl=en', 'https://wajobumusic.bandcamp.com/', 'https://www.instagram.com/kakoguzmanmusic', 'https://kakoguzmanmusic.bandcamp.com/', 'https://www.instagram.com/R_a_y_o_n_i_s_m', 'https://rayonism.bandcamp.com/', 'https://www.instagram.com/stujay18', 'https://kipschwinger.bandcamp.com/', 'https://superelevation.bandcamp.com/', 'https://michaelfurtak.bandcamp.com', 'https://coloradomodularsynthsociety.bandcamp.com/', 'https://youtu.be/n66bwhv_WCI', 'https://coloradomodularsynthsociety.com/events/drones-for-peace/']","['www.unicefusa.org', 'voices.org.ua', 'www.doctorswithoutborders.org', 'www.facebook.com', 'www.unrefugees.org', 'www.care.org', 'internationalmedicalcorps.org', 'noiseengineering.us', 'www.4mscompany.com', 'noise.kitchen', 'www.ericasynths.lv', 'www.instagram.com', 'www.instagram.com', 'instagram.com', 'moos4.bandcamp.com', 'instagram.com', 'www.instagram.com', 'ch16mayday.bandcamp.com', 'www.instagram.com', 'chelidonframe.bandcamp.com', 'www.instagram.com', 'ebe404.bandcamp.com', 'www.instagram.com', 'www.instagram.com', 'www.instagram.com', 'thamel.bandcamp.com', 'www.instagram.com', 'thierryholweck.bandcamp.com', 'banalytic.bandcamp.com', 'www.instagram.com', 'darrendchase.bandcamp.com', 'soundcloud.com', 'www.instagram.com', 'tangledwaves.bandcamp.com', 'www.instagram.com', 'johnowells.bandcamp.com', 'www.instagram.com', 'johnmmueller.bandcamp.com', 'www.instagram.com', 'www.youtube.com', 'www.instagram.com', 'www.instagram.com', 'zeromoon.bandcamp.com', 'www.instagram.com', 'balancespring.bandcamp.com', 'www.instagram.com', 'aaronkor.bandcamp.com', 'www.instagram.com', 'www.instagram.com', 'deafdogdojo.bandcamp.com', 'www.instagram.com', 'ethanjamesstartzman.bandcamp.com', 'www.instagram.com', 'memorybell.bandcamp.com', 'www.instagram.com', 'postulous.bandcamp.com', 'www.instagram.com', 'raiomusic.bandcamp.com', 'www.instagram.com', 'rickbatyr.bandcamp.com', 'www.instagram.com', 'wajobumusic.bandcamp.com', 'www.instagram.com', 'kakoguzmanmusic.bandcamp.com', 'www.instagram.com', 'rayonism.bandcamp.com', 'www.instagram.com', 'kipschwinger.bandcamp.com', 'superelevation.bandcamp.com', 'michaelfurtak.bandcamp.com', 'coloradomodularsynthsociety.bandcamp.com', 'youtu.be', 'coloradomodularsynthsociety.com']"
191440,191440,BZO9b7xkiJc,DarkStarStudios,UCCXsrdIYmv_7QTECjwiYGpA,2022-03-28 18:51:54,"Ukraine Fundraiser | You Pick, We Vid | Open!","['https://www.ukraine.who.foundation', 'https://www.doctorswithoutborders.org/what-we-do/where-we-work/ukraine', 'https://www.unicef.org.uk/donate/donate-now-to-protect-children-in-ukraine/', 'https://twitter.com/DarkStarStudio4', 'https://linktr.ee/DarkStarStudios']","['www.ukraine.who.foundation', 'www.doctorswithoutborders.org', 'www.unicef.org.uk', 'twitter.com', 'linktr.ee']"
198840,198840,xAPTDNAY--4,Nicholas C. Hill,UCi5bJ7WbhLlBanVN5qOr6SQ,2022-03-30 18:47:59,LEADERSHIP AMID CRISIS: Helping Ukraine Win the War | Chapter One: Decide to Win,"['https://nicholashill.com', 'https://professionalleader.com', 'https://leadershipamidcrisis.com', 'https://twitter.com/nicholashill', 'https://www.linkedin.com/in/nicholash...', 'https://www.youtube.com/c/nhill', 'https://unicef.org', 'https://unhrcr.org', 'https://doctorswithoutborders.org', 'https://rescue.org', 'https://comehomealive.in.ua', 'https://professionalleader.org', 'https://professionalleader.com']","['nicholashill.com', 'professionalleader.com', 'leadershipamidcrisis.com', 'twitter.com', 'www.linkedin.com', 'www.youtube.com', 'unicef.org', 'unhrcr.org', 'doctorswithoutborders.org', 'rescue.org', 'comehomealive.in.ua', 'professionalleader.org', 'professionalleader.com']"
203051,203051,s3qXCQTGhcs,James Newton,UC-0i2wQDeEuPRDupSsMM5Vw,2022-03-31 22:00:35,Glory to Ukraine! Glory to the Heroes!,"['https://youtu.be/s3qXCQTGhcs?sub_conformation=1', 'https://care.org', 'https://convoyofhope.org', 'https://airbnb.org', 'https://coreresponse.org', 'https://doctorswithoutborders.org', 'https://internationalmedicalcorp.org', 'https://internews.org', 'https://gofundme.com/f/keep-ukraines-media-going', 'https://kyivindependent.com', 'https://762project.org/en/']","['youtu.be', 'care.org', 'convoyofhope.org', 'airbnb.org', 'coreresponse.org', 'doctorswithoutborders.org', 'internationalmedicalcorp.org', 'internews.org', 'gofundme.com', 'kyivindependent.com', '762project.org']"
203052,203052,s3qXCQTGhcs,James Newton,UC-0i2wQDeEuPRDupSsMM5Vw,2022-03-31 22:00:35,Glory to Ukraine! Glory to the Heroes!,"['https://youtu.be/s3qXCQTGhcs?sub_conformation=1', 'https://care.org', 'https://convoyofhope.org', 'https://airbnb.org', 'https://coreresponse.org', 'https://doctorswithoutborders.org', 'https://internationalmedicalcorp.org', 'https://internews.org', 'https://gofundme.com/f/keep-ukraines-media-going', 'https://kyivindependent.com', 'https://762project.org/en/']","['youtu.be', 'care.org', 'convoyofhope.org', 'airbnb.org', 'coreresponse.org', 'doctorswithoutborders.org', 'internationalmedicalcorp.org', 'internews.org', 'gofundme.com', 'kyivindependent.com', '762project.org']"
216466,216466,y9uLpkgdk7w,WASTED Punk Rock,UCGlhrOJD1xeeMGnsfb5QfXg,2022-04-05 08:58:54,WASTED - Rich Man's War (Official Lyric Video),"['https://www.instagram.com/wastedpunkrock/', 'https://www.facebook.com/wastedfinland', 'https://combatrockindustry.bigcartel.com/products', 'https://donate.doctorswithoutborders.org/secure/donate', 'https://bit.ly/3sJKSvg', 'https://mission-lifeline.de/', 'https://www.hardcore-help.org/?hardcore-help-foundatiou']","['www.instagram.com', 'www.facebook.com', 'combatrockindustry.bigcartel.com', 'donate.doctorswithoutborders.org', 'bit.ly', 'mission-lifeline.de', 'www.hardcore-help.org']"
245196,245196,xiTZtNr9zQY,Improv Ambassador,UCaLH3S4SpAGJW7uWjB1d1gg,2022-04-14 20:42:08,One Day in Kyiv,"['https://www.musafir.com.ua/en/', 'https://www.doctorswithoutborders.org/latest/how-msf-responding-war-ukraine', 'https://www.improvambassador.com/about', 'https://podcasts.apple.com/us/podcast/totally-effn-lost/id1454030194/']","['www.musafir.com.ua', 'www.doctorswithoutborders.org', 'www.improvambassador.com', 'podcasts.apple.com']"
248819,248819,SL3C2-ljgas,Wiings,UC3emGKbte4oHKwH8YQWv60w,2022-04-16 06:38:13,Torturing Putin For Ukraine,"['https://www.unicefusa.org/supporters', 'https://helpukraine.center/', 'https://www.doctorswithoutborders.org/what-we-do/where-we-work/ukraine', 'https://voices.org.ua/en/', 'https://www.facebook.com/donate/507886070680475/', 'https://www.icrc.org/en/where-we-work/europe-central-asia/ukraine', 'https://support.savethechildren.org/site/Donation2?df_id=5746&mfc_pref=T&5746.donation=form1', 'https://www.unrefugees.org/what-we-do/', 'https://my.care.org/site/Donation2?df_id=31071&mfc_pref=T&31071.donation=form1&s_src=172220UCFM00&s_subsrc=FY22UkraineCrisisFundMO', 'https://give.internationalmedicalcorps.org/page/99837/donate/1?ea.tracking.id=DP~UA22~DPHHU2202', 'http://uppbeat.io/t/infraction/do-it', 'http://uppbeat.io/t/moire/speakeasy-beat']","['www.unicefusa.org', 'helpukraine.center', 'www.doctorswithoutborders.org', 'voices.org.ua', 'www.facebook.com', 'www.icrc.org', 'support.savethechildren.org', 'www.unrefugees.org', 'my.care.org', 'give.internationalmedicalcorps.org', 'uppbeat.io', 'uppbeat.io']"
254649,254649,xuQfe_a1HRE,Doctors Without Borders / MSF-USA,UC4oxZI46DHqBxVogf_T256Q,2022-04-18 17:11:32,EU's Migration Double Standard,"['https://goo.gl/BtzdsR', 'https://www.doctorswithoutborders.org', 'https://goo.gl/BtzdsR', 'https://www.facebook.com/doctorswithoutborders', 'https://www.instagram.com/doctorswithoutborders', 'https://twitter.com/MSF_USA', 'https://www.linkedin.com/company/m-decins-sans-fronti-res-msf-', 'https://www.doctorswithoutborders.org/quick-signup-confirm']","['goo.gl', 'www.doctorswithoutborders.org', 'goo.gl', 'www.facebook.com', 'www.instagram.com', 'twitter.com', 'www.linkedin.com', 'www.doctorswithoutborders.org']"
270923,270923,6HOieEXTa70,Improv Ambassador,UCaLH3S4SpAGJW7uWjB1d1gg,2022-04-25 22:00:34,Old Wooden Church in Drohobych,"['https://www.doctorswithoutborders.org/latest/how-msf-responding-war-ukraine', 'https://www.improvambassador.com/about', 'https://podcasts.apple.com/us/podcast/totally-effn-lost/id1454030194/']","['www.doctorswithoutborders.org', 'www.improvambassador.com', 'podcasts.apple.com']"
